text,label
분위기가 어땠는지 옆에서 본 게 아니니까 정확히 모르겠지만 쓰신 정황으로만 봤을 때는 중간에 마음에 들지 않는 부분이 보였다거나 오래 있을수록 그만큼 호감이 가진 않는다고 느꼈거나 해서 조용해지고 집에 간 걸로 보여요..!![SEP] 다음날에는 그래도 좀 더 알아가볼까 싶거나 아니면 일단은 예의상 연락한 느낌이고요 [SEP],estj
유형 떠나서 진짜 좋아하면 다 스위트해진다고 생각해요^^![SEP],istj
물어봐야죠![SEP] 안 물어보고는 못 베 겨요 입이 근질근질[SEP],istp
기억을 못 하는 것은 아닐까요...![SEP],enfp
전 제 기준 그냥 그래 보여 연[SEP],istj
"저는 해당 답장에 이모티콘이 더 적절하게 표현될 수 있어서, 사용할 뿐..[SEP]",intj
근데 제가 님이어도 서운했을 것 같아요.....[SEP]늦으면 늦는다고 말을 해줘야 알지ㅡㅡ[SEP],entp
답답하죠[SEP]저도 싫어해요 [SEP],istj
"제 절친 estj인데 일머리 없는 사람, 이상한 소리 하는 사람(쓸데없고 헛소리) 싫어해요.[SEP]알아서 척척, 빠릿빠릿한 사람 좋아해요.[SEP]",esfj
제가 지금 똑-같은 상황에 있는 이너프 피-entj 커플입니다...[SEP]제 남자친구는 맞추는 건 이해가 안 된다고 하면서 맞는 사람을 만나는 거라고 하더라고요...[SEP],infp
아무한테나 보여주는 게 아니랍니다..[SEP]저도 딱 한 명 정도만 저의 그런 모습 아는 것 같아요 ㅋㅋ[SEP],istj
무례한 건.[SEP] 무시하면 되는데 무능한 건 피곤해져서 무능한 표 드립니다[SEP],istp
안 맞는 부분이 엄청 크겠어요 [SEP]저도 귀멸의 칼날이나 전시회 같은 거에 영 흥미가 없는지라 일상 속에서 여러 포인트에서 결이 안 맞는다고 느껴질 것 같네요 [SEP],istj
굉장히 멋있는 여성분이시네[SEP],istj
결혼을 결심하면 지속적으로 어필을 하고 확정되면 일을 빠르게 진행하는 거 같아요 [SEP] 주말마다 첫인사 상견례 했던 거 같네요 [SEP],istj
전형적인 저의 마음 없을 때 모습 같은데...[SEP]다 귀찮고 안 궁금하고 맞춰가려고 노력하고 싶은 마음도 없고..[SEP],istj
제 istj 썸남도 그래요.[SEP] 툭하면 읽씹하거나 아니면 읽고 나서 한참 뒤에 답장하던가.[SEP],entp
첫 만남은 뭐니 뭐니 해도 외모죠![SEP]예쁘게 혹은 멋있게 하고 가세용![SEP],istp
"답답하시겠지만 어떠한 결론을 내릴 때까지 기다리셔야 될 거 같아요.[SEP] 너무 답답하면 며칠까지만 생각해 줘라 기한을 넉넉히 주시는 게 좋을 듯,, ㅠㅠ 나중에 이별 통보하신다면 얘기를 들어보시고 어떤 게 힘들었는지[SEP]",isfp
저는 p가 보완 잘 되고 좋아요 [SEP] 가장 좋은 궁합은 j와 <j의 계획을 잘 따라주는> p라고 하네요(그냥 p x)[SEP],istj
이쁘면 됨..[SEP],isfp
ㅋㅋ역시 잠을 일찍 자야죠![SEP]새 나라의 어린이 못 참아요.[SEP],istj
저는 소개팅 상대랑 카톡으로 시시콜콜한 얘기 거의 안 하고 만나서 해요.[SEP] 이티제는 의사 표현이 확실해서 아닌 것 같은 사람은 거절하기 때문에 만나서 한번 넌지시 물어보셔요~[SEP],istj
6개월도 희망 없는데 한 달은 더 없지 않을까요...[SEP],isfp
"그냥 추가적인 질문하지 말고, 단답으로 리액션만 건성건성 하면 안 꺼낼 것 같은데요?[SEP] ex) 아..[SEP]",enfp
굳이..[SEP]만나셔야만 할까요...[SEP],istj
신경 쓰여서 전화한 건데 반응이 시큰둥해서 속상하셨겠어요...[SEP],istp
진짜 옆자리 생각하니 더 고 자극이네요 ㅋㅋㅋ[SEP],entp
1번은 잘 모르겠고 2번은 잘 모르는데 관심이 가고 궁금한 사람은 가끔 있었던 것 같네요 [SEP],istj
네 지나가듯 한 이야기 귀담아 다 기억하고 좋은 표현 그냥 다 내색해요 [SEP]저는 그래요^^^^[SEP],estj
그 사람은 회피형이기 때문이 아닐까요?[SEP]아니면 대놓고 정확히 언제쯤일지 물어보세요[SEP],istj
기분 안 좋음 또는 이별을 표현하는 방식이 굉장히 별로네요 ㅠㅠ[SEP]다른 좋은 남자 ㅁ만나세요![SEP],esfj
이성이라면 관심 없는 거고 친구랑 있어도 굳이 저런 말 잘 안 해요 [SEP],istj
제 남친인 줄..[SEP] 남자친구는 esfj라고 하는데 제가 보기엔 t 성향이 큰 거 같아요 ㅋㅋ...[SEP],isfp
그 말이 왜 기분이 나빴는지 말을 하는 게 좋았을 것 같은데요..[SEP] 평소 장난도 많이 치셨다면서요.[SEP],istj
얼른 다시 해보세요[SEP],istj
둘이 만나자고 한다.[SEP] 질문을 계속한다.[SEP],enfj
워낙 istj가 수동적인 타입이라 딱히 별다른 게 없었으면 마음에 드신 거 같아요.[SEP] 원래 밈 중에서도 엘프 피가 지쳐 떨어질 때쯤에 istj는 잘 연애하고 있다고 생각하는 짤도 있어서..[SEP],istj
딱히요 친구 연락은 잘 안 오긴 하는데 오면 오면 그냥 하고 싶을 때 답장해요 텀이 너무 길진 않게요 [SEP],istj
유튜버 소근 커플이 잇 이제 남 엘프 피여 부부인데 너무 재밌게 잘 만나는 것 같아요 ㅎㅎ[SEP],istj
이티제는 빈말 못해서 있는 그대로 받아들이면 된다고 하더라고요 ㅋㅋ[SEP],isfp
제 기준엔 재회 가능성 딱히요 ㅎ 한 번 마음 정하면 단호해서..[SEP],istj
그냥 느낀 거 그대로 말씀하심[SEP] 안 되나 영 말은 해보셨는지[SEP],istj
저랑 연락하는 에스티 제도 바빠서 답장 엄청 느려요 [SEP] 처음엔 스트레스 받았는데 이젠 그러려니 해요...[SEP],isfp
제가 istj라서 그런가 공감되네요.[SEP] 외향 직관이 상당히 부족함에도 불구하고 나름대로 통찰력을 발휘하고자 하죠.[SEP],istj
엠비티아이에 좋고 나쁜 게 어딨나요ㅎㅎ[SEP]원래의 엠비티아이로 돌아가야 할 게 아니라 지금의 문제 상황을 극복하는 게 쟁점이죠.[SEP],intp
"극한의 효율 충이라 사적인 연락이 없으면 그냥 인간으로서 편하게 대한다고 보시면 될 것 같아요..!![SEP] 본인 현 생활에 여유가 없으면 누군가를 만날 생각도 자연스럽게 잊고 살아서 뭔가 이성으로써 딱 꽂히는 뭔가가 아니면 빠른 시간 안에 연인으로 발전하기엔 힘들지 않을까요,,,[SEP]",esfj
반대 유형인 이너프 피는 그게 일상적으로 느낄걸요?ㅎㅎ[SEP],isfp
평가는 냉철하고 일 잘하고 주관 뚜렷하고 자기관리 잘하는 사람 배우자로 원하는 사람은 따뜻한 사람 가정의 화목함을 지켜줄 수 있는 사람[SEP],isfp
빼빼로 맛 종류별로 하나씩만 줘도 좋아할 것 같아요 [SEP],estj
"딱 떨어지게 설명하긴 어려운데 선물 받는 건 너무나도 큰 신세를 지는 느낌이에요... 물질 만을 받는 게 아니라 내가 원하는 걸 캐치하려고 노력해온 과정, 그에 맞는 것을 물색하려는 노력, 구매를 위한 수고로움과 비용까지...[SEP] 너무너무 신세를 지는 느낌이라 이걸 공짜로 받는 입장이 되어버리면 몸 둘 바를 모르겠고 미안하고 불편해요...[SEP]",istj
자기 확신이 없어서 저럼.[SEP],istj
뭔가..[SEP] 좀 ..[SEP],intp
전부 읽었는데 쓴소리 같지만 둘 다 이상해요 [SEP] 에스티제가 거짓말을 용서해 줬다는 것만으로도 감정적으로 엄청 지쳤을 테고 다시 믿으려고 노력했을 텐데 몇 번이고 신뢰를 저버렸다는 건데 거기서 미래가 없다고 느꼈을 거라고 생각해요 [SEP],estj
뭔가 [SEP] 딱 전형적인 잇 이제라기엔 그냥 인생 낭비를 하기 싫어서 자기 계발에 신경 쓰는 다른 유형일 수도 있지 않을까요? [SEP],istj
먼저 물어보세요[SEP],istj
전 다른 사람한텐 느려도 연인한텐 개 잘해요 [SEP] 기본이라고 생각하기도 하고요 [SEP],istj
사랑스럽게 쳐다봐줘~~라고 하면 저도 저 반응일 거 같아요ㅋㅋ[SEP]어떻게 봐야 사랑스럽게 보지..?[SEP],estj
한 번 오지 말라고 제안했는데도 본인이 괜찮다고 기어코 오겠다고 하면 그냥 오게 둘 것 같아요.[SEP] 본인이 괜찮다고 먼저 온다고 했는데 아 그렇지[SEP],infp
난 전 싫어요 배울 점 있는데 지 입으로 떠들면 싫고 겸손한데 은은하게 그게 티가 나서 제가 알아챌 수 있어야 함[SEP]저러면 어쩌라는 건가 싶어요 [SEP],estp
그분께 상처가 될 만큼의 엄청난 실수가 아니라면 받아주실 거예요![SEP]늦은 감이 있지만 더 늦어지기 전에 사과해 보세요[SEP],isfj
헐 대박 제가 연락하는 사람도 맨날 ㅋㅋ가 먼저에요[SEP]저도 첨엔 웃긴가 싶었는데 습관인가 봐요 [SEP],enfp
"estj istj 나오는 사람인데 와... ㅋㅋㅋ[SEP]둘만의 일을 남한테 들으면 기분 개 더러울 것 같아요,,[SEP]",isfp
저는 자기주장이라도 확실한 쓴 이님이 부러워요~[SEP] 세상 이 사람 저 사람 눈치 보느라고 세월 다 보내고 살아요 [SEP],isfp
저는 남자친구가 자꾸 다 내주려고 하고 남자친구가 돈을 잘 벌어서 데이트 비용을 거의 남자친구가 자꾸 사준다고 내줘요![SEP]이런 경우가 아니면 저는 반반을 추구하는 편이긴 합니다![SEP],istj
고마운데 막 큰 감동까지는 없더라고요 [SEP] 마음은 고마워요 [SEP],estp
후폭풍인진 모르겠지만 연락 오긴 했어요.[SEP]제 글에 있어요.[SEP],intp
저도 그래요ㅋㅋ[SEP],istj
둘 중 따지자면 2인 것 같습니다 ㅎㅎ[SEP]근데 전 e 유형보단 i 유형 이성분들이 더 취향이에요[SEP],istj
ㅋㅋ 아 마지막[SEP],infp
잔소리가 많은 편이긴 한데 둘 중 하나요..[SEP] 애정의 잔소리 아니면 내 업무에 편하기 때문에 하거나[SEP],istj
저도 저게 능글맞은 건지 잘 모르겠고 그냥 그렇구나 할 것 같네요 ㅎㅎ[SEP]애정이라기보단 그냥 놀리는 걸 좋아하나?[SEP],istj
제 눈 빼고 다 보던데요..!![SEP] 근데 평소에는 좀 그렇게 보고 있는 거 같아요 ..ㅋㅋ[SEP],istp
미련이 있으면 다른 무언가에 집중하면서 잊으려고 노력합니다.[SEP]자기가 찼지만 미련 남는 경우 있기야 있겠지만 거기까지일뿐 거의 재회는 없습니다.[SEP],istj
전 역으로 그런 행동 정떨어질 거 같은데요 [SEP],istj
둔감하면 그런 사람도 있을 듯 조[SEP],istj
누가 묻냐에 따라 다른데 어째요 ㅎ[SEP] 방법은 중요하지 않은데[SEP],istj
[SEP],intj
"얼마 전에 저도 똑같은 경험을 한 적이 있어 대답해 보자면...[SEP] 평소에 나를 좋게 봐주고 있었구나 새삼 고맙네(+기특하네), 근데 갑자기 왜 칭찬 폭탄이지?[SEP]",intj
비밀연애를 시작한다면 그런 점까지 감안해야겠죠[SEP] 공개 연애는 죽어도 안되는 상황인가요?[SEP],istp
마음 없어서 그런 거 아닌가요 [SEP],istj
"아무리 생각해도 난 잘못이 없어, 그렇지만 너랑 연 끊기는 싫어[SEP]그래도 이렇게 넘어가는 건 싫어[SEP]",isfp
공감합니다.[SEP] 배우자는 모든 상황을 함께 감당할 수 있는 파트너 가 될 수 있는지를 봐야 한다고 생각해요.[SEP],istj
암살 게임이에요 티 내면 죽는 줄 알아요..[SEP] 순식간에 코 꿰이도록 정신없게 들이대세요!![SEP],istj
앞으로는 지금보다 더 행복하실 거예요 :D[SEP],isfj
서장훈은 사고방식 자체가 istj[SEP],istj
별 노력 안 하셔도 이미 상대방 마음 있어 보이네요.[SEP]만 나면 모든 게 해결될 듯요.[SEP],istj
본인만 좋은 연애를 하나 봐요.[SEP]어느 정도 서로 맞춰주면서 해야 하는 게 연애인데 Intjp 님만 일방적으로 맞춰주고 있다는 느낌인걸요.[SEP],istj
싹싹하고 똘똘하니 일 잘해서 직원들 사이에서 평이 좋다.라는 말 최근에 들었습니다[SEP]제가 생각하는 제 이미지는 사적인 대화 안 하고 깔끔하게 일 처리 잘하는 논란 없고 크게 눈에 띄지도 않는 사원 1 정도의 이미지일 것 같습니다[SEP],istj
장난은 상대랑 상황 봐가면서 쳐요 [SEP]저런 빈말은 멘탈이 너무 약한 사람이거나 안 친한 사람한테만 하고[SEP],estp
"저도 매번 인터넷으로 할 때 인 팁이었는데, 이번에 무슨 수업한다고 시험용 mbti 종이에 체크해서 했더니 몇 번을 해도 잇이 제로 바뀌더라고요.[SEP] 근데 그동안 직장이 바뀌었고, 그래서 그 특성상 성격도 좀 바뀐 것 같긴 하더라고요.[SEP]",intp
저도 이번에 istj 남자 많이 찾아봤는데 내가 하는 사소한 말들 전부 기억함[SEP]내 일과시간에 맞춰서 연락함/스케줄 확인함 같이 하자고 제안하는 게 많음-[SEP],istp
진지한 얘기의 기준이 뭐죠?[SEP] 예를 들어 어떤 거죠?[SEP],istj
"저 같은 경우에는 장난 많이 치고(친근함의 표시로), 많이 챙겨주고, 칭찬 많이 해줘요![SEP] 그리고 연락해도 괜찮은 정도의 사이라면 선독 많이 합니다 ([SEP]",istj
맞아욬ㅋㅋ[SEP]istj도 재밌는 구석이 많더라고요 [SEP],intp
일단 저는...[SEP] 호감 있는 상대면 읽씹 절대 안 해요ㅠㅠㅠ[SEP],esfj
시차 때문에 그런 것도 있을 것 같고 그게 아니더라도 뭔가에 집중하고 있을 때는 연락 잘 안 해요.[SEP]제가 istj 일 때 남자친구한테 숙소 들어가서 쉴 때만 몰아서 연락했던 거 같아요~![SEP],estj
"케바케지 않을까 싶지만, 저희 집 estj 경우는 네....[SEP] 매우 네...[SEP]",isfp
네 그런 것들 고려해 주는 것도 배려지요 [SEP] 그리고 또 그런 배려들을 받고 싶고요 [SEP],istj
저는 연애 가치관이 맞아야 하기 때문에 가치관 같은 것들 물어보고 나랑 맞는지 파악을 할 것 같네요 [SEP] 안 맞으면 안 만나요 [SEP],istj
와 너무 박빙이다 못 고르겠어요 [SEP],estp
그분이 싫다 하면 싫은 거죠[SEP]어떻게 마음이 다 같겠어요 기다릴 것도 없이 그냥 싫은가 보다 하면 돼요 [SEP],istj
잠적해서 이별했다고요?[SEP] 근데 한 달 만에 연락 와서 받아주시는 거예요??[SEP],istp
저도 estj 남자랑 이별했다가 보름 만에 결국 재회했습니다.[SEP]같은 estj라도 사람마다 다를 수 있겠지만 본인이 내뱉은 말 지키는 사람이더라고요.[SEP],istp
st-nf 조합은 한쪽은 상처받고 한쪽은 스트레스와 답답함을 느끼기 쉬운 조합같아요ㅠㅠ[SEP],estp
이해하느냐가 중요한 거 같네요 [SEP]전 이티제와 잘 맞다기보단 저도 잇이 제도 서로 잘 맞춰줘요 서로 다른데 잘 이해하고 이해하려고 노력하면서도 잘 지내요 [SEP],infj
"애매하게 구네요,,[SEP] 그냥 개인적인 생각으로는 돌아갈 구석...?[SEP]",entj
갑자기 급 피곤하게 느껴져서 그럴 수도 있어요 ㅋㅋㅋ[SEP]istj가 원래 좀 그래요 ㅎㅎ[SEP],istj
친해야 카톡 할 말 많아져요!!! ㅋㅋㅋ[SEP] 덜 친하면 할 말이 없어서 몇 번 주고받다가 마무리합니다[SEP],istj
오히려 istj 그런 거 잘해요 ㅋㅋㅋ[SEP] 영 신경 쓰이시면 다음 약속 땐 과감히 본인이 루틴 짜세요 ㅎㅎ[SEP],istj
시간이 지날수록 합리화하면서 잘 헤어졌다고 생각할 가능성이 높습니다.[SEP] 신뢰 문제+자존심 건드린 거는 다시 생각해 볼 여지가 없어 보입니다![SEP],estj
istj는 아니지만 istj 남자친구를 둔 입장에서 보자면 이상형은 솔직히 자기 눈에 예쁘면서(외향 중요) 밝고 애교 많지만 진중하고 성숙한 스타일이옄ㅋㅋ(아놔 저도 킹 받는 부분 ) 하지만 그 어떤 부분도 인위적으로 보이면 안 돼요 [SEP] 그리고 일이 우선 저는 뒷전 이건 저는 만난 지 1년 넘어서도 약간 그런 느낌을 받긴하는데ㅠㅠ 이건 그냥 그 사람 성향 같아요 .[SEP],infp
istj였다가 FJ 됐는데 이티제는 마음이 아예 없으면 만나자 해도 안 만나요- 여자분도 조금 미련이 있는 듯..[SEP] 여자분이 원했던 이성적인 느낌이 뭔지 생각하고 조금씩 행동하면 다시 만날 수 있을 것 같은데 만약 만났을 때 역시 아니네 싶으면 가능성 없어요 ㅎㅎ ㅠㅠ[SEP],isfj
"estj 남자친구랑 비행깃값이랑 가서 놀고먹는 비용은 거의 반반하고 숙소는 제가, 일본 내 국내선 비행기랑 당일치기 렌트비용은 남자친구가 했던 것 같아요![SEP]",isfp
